date,forecast,lower,upper
2016-12-18,3.06263872510406,1.9717591306810975,4.202773492473931
2016-12-19,3.068679846286967,2.0259321438345688,4.135639950735538
2016-12-20,3.058098947775779,1.91551598851775,4.174852812108328
2016-12-21,3.0661996645756475,1.978178326369555,4.154343313627
2016-12-22,3.0471043689079678,1.8655236981422216,4.10827140470081
2016-12-23,2.9978029713948056,1.9284195845222312,4.045389861934986
2016-12-24,2.9863289400555075,1.891766287779465,4.160468428492641
2016-12-25,2.975676606604242,1.8429818874619155,4.063920010424502
2016-12-26,2.986195239945266,1.9634885342655637,4.132438606205972
2016-12-27,2.9806175772864396,1.8739123539892495,4.159574015604561
2016-12-28,2.994408506253878,1.9649095237115644,4.074497489524492
2016-12-29,2.981391854263628,1.8546546066230327,4.067251491929045
2016-12-30,2.9384949606685025,1.809310429323417,4.00957970940806
2016-12-31,2.9340806192892614,1.7895102792941466,4.1031133183785835
2017-01-01,2.930877410770962,1.8758918833899485,4.094418081468527
2017-01-02,2.949283045515845,1.842712032000149,4.058555712699358
2017-01-03,2.951749400039466,1.8530010141046505,4.018101736594697
2017-01-04,2.9738596543877085,1.8638490304344644,4.099344545597198
2017-01-05,2.969093169104404,1.8254735929830497,4.071941338267756
2017-01-06,2.9342672560975736,1.8812778918554438,3.9956139011850698
2017-01-07,2.9380267104408726,1.8179964997443676,3.975599291614106
2017-01-08,2.942789012802742,1.8359196451934479,4.113500917331863
2017-01-09,2.968958896753724,1.8689289130619902,4.0795033355486385
2017-01-10,2.9786718835191217,1.8547021837053868,4.072926440648323
2017-01-11,3.0076018304919057,1.8806488485456712,4.092694701954583
2017-01-12,3.0088657383764192,1.9242632231193526,4.1883695711953655
2017-01-13,2.9791643766081015,1.8473776060801126,4.116973652678686
2017-01-14,2.9874308048611207,1.8627395575356611,4.1154674626587475
2017-01-15,2.9957915291878248,1.8893241124589257,4.031146874808596
2017-01-16,3.024693008582072,1.9598882393941646,4.101755097271511
2017-01-17,3.036003993594324,1.9558132983152612,4.128856689474388
2017-01-18,3.065553354152645,2.023222222683074,4.160540520139186
2017-01-19,3.0661742339229296,1.9573291668294581,4.187668044962946
2017-01-20,3.034542496820794,1.9438723687019357,4.1629528293175735
2017-01-21,3.0399827696965107,1.8894639213672266,4.199560444757145
2017-01-22,3.044443678524072,1.9471591284242393,4.119066368331343
2017-01-23,3.068534059084803,1.9710752971354557,4.22032316722137
2017-01-24,3.0739815590245785,2.001036494975858,4.167335056667542
2017-01-25,3.0968979663801317,2.0090322673252525,4.162447813649259
2017-01-26,3.0899597704010198,1.9840765088607208,4.073007957671853
2017-01-27,3.0499414089270664,1.931413603669112,4.090427872204918
2017-01-28,3.046675819366194,1.967833658680423,4.201062515721467
2017-01-29,3.0420408376662986,1.9665926041663742,4.129446479706605
2017-01-30,3.056902378468865,1.9587570956389841,4.160709561587199
2017-01-31,3.0529268315734015,1.8994359867655168,4.110790439723012
2017-02-01,3.066571764115644,1.96544723506277,4.160167743139135
2017-02-02,3.050401170080383,1.9141717228771655,4.165025926050987
2017-02-03,3.001312266102354,1.8817517087167834,4.167611747082751
2017-02-04,2.989649806574248,1.8623371235126904,4.132006351271979
2017-02-05,2.977203437900105,1.8575099939361759,4.060998490043585
2017-02-06,2.9850581900872704,1.8403055026554458,4.096130062516423
2017-02-07,2.9747615557270075,1.7948290087833216,4.074305163565677
2017-02-08,2.98304098056285,1.836287536148052,4.128323198579137
2017-02-09,2.9622557078027336,1.8320874525637236,4.01199779563636
2017-02-10,2.9093194697526386,1.8068581997602653,4.029659824079595
2017-02-11,2.8949712922609034,1.780429744118997,4.010706971960153
2017-02-12,2.8807868321503896,1.8659286795966974,3.964698272190805
2017-02-13,2.887939426286473,1.7350403693151932,3.9815597696180585
2017-02-14,2.877725225752732,1.719438720598202,4.007100942452542
2017-02-15,2.8870108783874593,1.7681510336672144,4.0541428826709955
2017-02-16,2.8678253052445157,1.7850692898299596,4.058676542238232
2017-02-17,2.816981463575972,1.7149851898948991,3.9954012282677556
2017-02-18,2.8055065631157086,1.706630244788724,3.912157611058696
2017-02-19,2.794669972172466,1.7565039349877047,3.962958160260157
2017-02-20,2.805656998375502,1.7405252573061953,3.9560480426262865
2017-02-21,2.7994537787344047,1.7274103606475508,3.854684376043933
2017-02-22,2.8130263330318876,1.7242772774569424,3.9507327909144148
2017-02-23,2.7980528966931626,1.6847178198361406,3.8446499369730764
2017-02-24,2.7512448084289733,1.7095573060677156,3.9189707100250444
2017-02-25,2.743935621448575,1.6847384374379593,3.8758349042688987
2017-02-26,2.7371245088973746,1.6022000603755076,3.7788704963356654
2017-02-27,2.7520611889693067,1.7049177145653036,3.7936827355219402
2017-02-28,2.7494885155493245,1.654091837871031,3.8974742494686274
2017-03-01,2.766550443304868,1.6675352212964787,3.886497843359259
2017-03-02,2.7546621302917873,1.6634151375878148,3.8708940810170414
2017-03-03,2.710526922333973,1.6098222019752186,3.9032424385752553
2017-03-04,2.70588118356798,1.559222242317696,3.8801334076351113
2017-03-05,2.701549976014555,1.5798412439484282,3.8113150008331074
2017-03-06,2.7189399537887406,1.5630201965656818,3.7572406864080543
2017-03-07,2.718636627014413,1.6353119220052028,3.8621381814177616
2017-03-08,2.7380384527299935,1.6213012566961056,3.8785994901191203
2017-03-09,2.728362248821359,1.6371282123992659,3.920851668272337
2017-03-10,2.6863542201695383,1.5729283336218014,3.78823590320284
2017-03-11,2.6841889205346994,1.5598951502887288,3.829585635646587
2017-03-12,2.6825361343461234,1.5787569696998593,3.669071703289118
2017-03-13,2.700527838608293,1.6069102809598608,3.733516912820469
2017-03-14,2.701008729848046,1.5886867938569684,3.848824612072032
2017-03-15,2.7215458556494867,1.5534603105884879,3.9450626617775257
2017-03-16,2.713232833706961,1.6148160260049609,3.7671005966228837
2017-03-17,2.672890569269452,1.6536473516181682,3.820836990208389
2017-03-18,2.672755642749838,1.5762973071628608,3.828870911749554
2017-03-19,2.6734015817224233,1.6131998924130257,3.7137451070416705
2017-03-20,2.6963081248464906,1.6112159559582109,3.814893344575954
2017-03-21,2.7018863555205677,1.6014525668901696,3.8528735300725794
2017-03-22,2.7275990042526557,1.6121593966628343,3.8364613075234937
2017-03-23,2.7245163391357248,1.6128503248624064,3.8635539577300473
2017-03-24,2.6893817612739364,1.5659410942642285,3.8161659175309643
2017-03-25,2.694271759858494,1.62959290224362,3.8157108108713174
2017-03-26,2.6997142389983138,1.6189035641667586,3.7868177215431484
2017-03-27,2.7270812200496635,1.6307613260414122,3.9997432414589698
2017-03-28,2.7367435351348757,1.5928493600433626,3.7569112120073487
2017-03-29,2.7660502530530757,1.6896092356826993,3.8479423363607266
2017-03-30,2.766057062638523,1.7056063572069033,3.853428483024193
2017-03-31,2.733456872195684,1.7034171536235638,3.837085862445424
2017-04-01,2.7402108727731727,1.7266660878898443,3.8760078523468717
2017-04-02,2.7468628849474297,1.6539935362277605,3.802501643180314
2017-04-03,2.774753916781403,1.6526595398948316,3.903938834931867
2017-04-04,2.78430433150834,1.7070887631161737,3.977467728485652
2017-04-05,2.8128498692960493,1.7664159043918062,3.906079303164212
2017-04-06,2.811539628904358,1.6645983578956018,3.8763780021512546
2017-04-07,2.777128496651111,1.6460894272158009,3.888985809281583
2017-04-08,2.7815759598051546,1.7277288136571136,3.885346266534448
2017-04-09,2.7855530343039567,1.748774487563807,3.9009301223286443
2017-04-10,2.8104752642776507,1.559538881266071,3.838427390322692
2017-04-11,2.816909080677786,1.6299268834278107,3.949730867442122
2017-04-12,2.8422613691240355,1.7237612080607136,3.938546762120514
2017-04-13,2.837844329695642,1.7589608924511302,3.8968090161483873
2017-04-14,2.800527431557682,1.7614411518848063,3.948966541881931
2017-04-15,2.8023021634125787,1.7737580774146096,3.871470420304561
2017-04-16,2.803980279853465,1.7403590886272964,3.9000084531201096
2017-04-17,2.8270445743922368,1.692210447656989,3.9112673830149345
2017-04-18,2.8321793807471423,1.6474315914919526,3.8837082285502853
2017-04-19,2.8568142649808603,1.8143166737052427,3.989692884294536
2017-04-20,2.8523569556862407,1.7289432081454095,3.964878135494314
2017-04-21,2.815706599256021,1.7487820683012663,3.814798076990369
2017-04-22,2.8187867557004407,1.6917772131213804,3.8837036901429407
2017-04-23,2.822437739218192,1.742490746036729,3.9073696574201313
2017-04-24,2.848088326784029,1.7271941999225409,3.9595725320406006
2017-04-25,2.8564138574586324,1.774778032225086,3.9306560274835403
2017-04-26,2.884737694729196,1.656476500069896,3.9997469462492212
2017-04-27,2.8844359542787545,1.737664381893896,3.999648407074391
2017-04-28,2.8523157558903645,1.6970038264932579,3.995720339886113
2017-04-29,2.860120017162426,1.6932106766896888,3.9538960577764186
2017-04-30,2.8686171887681176,1.8398825128122738,3.9647144491408217
2017-05-01,2.8990968454087502,1.6734451388034173,4.052190870148164
2017-05-02,2.912157884857131,1.8150465386097094,3.947635476549018
2017-05-03,2.944969738713356,1.8875675755538774,4.020236488965745
2017-05-04,2.9488502895979543,1.8704406160693199,4.033643817070421
2017-05-05,2.920509879838336,1.7441855330615332,3.990734632194776
2017-05-06,2.9315280052947177,1.8253848797743297,4.044930509000993
2017-05-07,2.942639883341166,1.8184803798109397,4.015280558655238
2017-05-08,2.9750547141529826,1.733913879324872,4.045595324256599
2017-05-09,2.9893721515459157,1.8445960730129074,4.053124365005634
2017-05-10,3.0227008716343953,1.9619669433373697,4.080184164116823
2017-05-11,3.0264067973494875,1.9255293757308145,4.155059433630331
2017-05-12,2.997219576840974,1.9183819090569971,4.025131025482577
2017-05-13,3.0066775850768432,1.8140969514733438,4.216753542347986
2017-05-14,3.0156075367711606,1.895752828200581,4.154201667076182
2017-05-15,3.045261551450934,1.9285900893765855,4.102039311737217
2017-05-16,3.0563580707309974,1.9473967161743566,4.265321872931025
2017-05-17,3.08605412032343,1.914291016677778,4.158552721629609
2017-05-18,3.085860453725162,1.9723288075069862,4.153782004773863
2017-05-19,3.05260749653681,1.9274012662447455,4.149515283451753
2017-05-20,3.057856133342064,1.9816055302979534,4.308016692727911
2017-05-21,3.06256840724552,1.9515797022892232,4.116308580667807
2017-05-22,3.088062060607091,1.9443020893639797,4.1688671524742915
2017-05-23,3.09517524795629,1.9754622855441293,4.254757374909087
2017-05-24,3.1210925443396844,2.0825811632370015,4.274661979293174
2017-05-25,3.1174277697687987,1.9565406793237676,4.221931572557215
2017-05-26,3.0810508524368654,1.9563380006138416,4.216675433120589
2017-05-27,3.0834665063014834,1.985910802593174,4.139270007942772
2017-05-28,3.0856787153477887,2.0634164952426968,4.1236192298763426
2017-05-29,3.1089659618578636,2.01670245227624,4.212007209877071
2017-05-30,3.114173364634769,2.0231249646523115,4.243449077948501
2017-05-31,3.1383963709451,2.0435288931339874,4.217818971798877
2017-06-01,3.133235385282487,2.012052862822464,4.3030662243513
2017-06-02,3.0954877325544756,1.9735385752379835,4.188763656569808
2017-06-03,3.096498332507992,1.8876105459170396,4.23809714524732
2017-06-04,3.097221867826665,2.009971692532544,4.2763204838543345
2017-06-05,3.1188222642822145,2.0249349458214487,4.234364002685282
2017-06-06,3.1220953644563556,2.0031647568012807,4.232503783170716
2017-06-07,3.1440128519927075,2.0693149406418168,4.184963364678989
2017-06-08,3.1361505801225387,2.046011804729165,4.296494437561479
2017-06-09,3.0952468037373246,2.0094319356410213,4.115025455440546
2017-06-10,3.0925252408205486,1.9658558667503958,4.160357791332971
2017-06-11,3.0889545064966386,2.020848702598973,4.179275517652264
2017-06-12,3.105670614024784,2.0136997754964856,4.191171623395696
2017-06-13,3.1035281594191995,1.9649820644953306,4.246099925274517
2017-06-14,3.119501703970874,2.00168450373121,4.183231155568509
2017-06-15,3.105284346764553,1.9835840884284173,4.1912445498328
2017-06-16,3.0577081778044524,1.8566834381811732,4.1540404634469414
2017-06-17,3.0480351958583776,1.9018182163021715,4.101936468066248
2017-06-18,3.0374091211290737,2.0229086668031058,4.148260718546802
2017-06-19,3.0470958122929552,2.017222309004355,4.12639996190979
2017-06-20,3.0381577883813873,1.8893342268166544,4.143921203347137
2017-06-21,3.04770798083284,1.9586071047428173,4.113585889882039
2017-06-22,3.027673700583333,1.9503917355184768,4.194256755337428
2017-06-23,2.9750748527159785,1.9423256356179057,4.037411312613371
2017-06-24,2.9612787833265033,1.8440656634901225,4.0844818650561905
2017-06-25,2.947641205179803,1.8203523380066589,4.095331008769384
2017-06-26,2.955562039921051,1.8766160178401372,3.9695495462928116
2017-06-27,2.9462816539278402,1.8431537036598802,4.025508825962833
2017-06-28,2.9569862937998126,1.89722192048295,4.0340032780879715
2017-06-29,2.93973774311648,1.8327550473862948,4.051329622769805
2017-06-30,2.891610591575893,1.772312458277257,4.0849883580125175
2017-07-01,2.8839132901499416,1.759145864744706,4.062711286046349
2017-07-02,2.878021415348605,1.8138794046262854,3.9841895213808542
2017-07-03,2.8952530409248056,1.8764346987639942,4.002479372199577
2017-07-04,2.896791576831803,1.8001927881577142,4.063990708675092
2017-07-05,2.9196484442325943,1.7673471175781932,3.9409291946612997
2017-07-06,2.9157645060658375,1.8360107712998988,4.0442182106676485
2017-07-07,2.8820128465588586,1.78667111232386,3.9391894536964056
2017-07-08,2.8893926926959446,1.7634686045293049,4.028373069776365
2017-07-09,2.8990616989311064,1.8060886554084357,4.073037655354323
2017-07-10,2.932037371858556,1.8215625228040155,3.985853367128198
2017-07-11,2.9492526963940526,1.8155707335025029,4.039964546374704
2017-07-12,2.987381720324928,1.9002005657926835,4.072934702514224
2017-07-13,2.9981177510810624,1.9068452882848599,4.101245718389491
2017-07-14,2.9780458127604774,1.880677480357638,4.169069429222582
2017-07-15,2.997812648375996,1.9269146275533893,4.071015545017224
2017-07-16,3.0183601833771174,1.923329035524495,4.125064014861515
2017-07-17,3.060454029284516,1.96147471434658,4.201566827699045
2017-07-18,3.08487174406124,1.9769744246433154,4.120966617430377
2017-07-19,3.1280899787171763,2.015624149180347,4.234732514752397
2017-07-20,3.141736914956655,2.0527210151375916,4.204660783219461
2017-07-21,3.122330745110956,2.100916887972031,4.240555524025711
2017-07-22,3.140421050814773,2.0787947971444405,4.233005795014509
2017-07-23,3.157017799930407,1.9868466254501422,4.243996696672698
2017-07-24,3.1929404778453776,2.0499860077324086,4.2782452587842945
2017-07-25,3.2091318833330544,2.0896082825080105,4.311494405437153
2017-07-26,3.2421992670934876,2.0557171321221146,4.355600538989864
2017-07-27,3.2440331628658168,2.174656126061427,4.3789189713933006
2017-07-28,3.2114039640082277,2.0222047584147087,4.27814778513611
2017-07-29,3.21506687964208,2.060203668636757,4.251278015639033
2017-07-30,3.216378996302778,2.194731852835947,4.3231826932005095
2017-07-31,3.236462095009359,2.1070002471964564,4.3481120719202355
2017-08-01,3.236635750714533,2.0760857439510447,4.4583005655370735
2017-08-02,3.2538071101268424,2.182660978779669,4.357844862324867
2017-08-03,3.2402517820540075,2.1108152331920143,4.3263632493733235
2017-08-04,3.1930653185802798,2.0814574580522596,4.275960333405128
2017-08-05,3.1832297851789537,2.1176930360850488,4.257787236387703
2017-08-06,3.172418209844923,2.0644657992640965,4.269243413016508
2017-08-07,3.181971718626051,2.100307906566855,4.25947906858115
2017-08-08,3.173453870546082,2.0255394319630664,4.183016809552781
2017-08-09,3.1838922594956105,1.9400523684066342,4.322283240377561
2017-08-10,3.165725825711686,2.036119862853325,4.257578510751159
2017-08-11,3.11611666858699,2.005981793408149,4.228854188787975
2017-08-12,3.1059845863055484,2.0186923203619527,4.250215569432405
2017-08-13,3.0970060336773932,2.0087881471526914,4.1497281308907725
2017-08-14,3.110413279934117,2.0289825988579926,4.199491046454588
2017-08-15,3.107678066829087,2.0495314666607674,4.2166068567297215
2017-08-16,3.1256132972005664,2.017518025913186,4.2647814169225935
2017-08-17,3.1164949913573246,2.0056105279314913,4.230611779307141
2017-08-18,3.077242403701175,1.936180077603646,4.162932750896709
2017-08-19,3.0784280464061644,2.0162743374921592,4.185147596066293
2017-08-20,3.081478018946689,2.0096522523498224,4.1391025495885
2017-08-21,3.107299223145019,1.9564592970923842,4.172367987853602
2017-08-22,3.1170973970844074,2.034429313454944,4.2415877618189555
2017-08-23,3.1473428325308257,2.0687305317955755,4.253503955282416
2017-08-24,3.150069709520467,2.0561439052721933,4.202072974360129
2017-08-25,3.121925975038989,2.0239404733377233,4.21194683442946
2017-08-26,3.133159001767244,1.980715541579008,4.2165443551690425
2017-08-27,3.1450161357459026,2.094410957176364,4.373608323506207
2017-08-28,3.1781975478445905,2.1375263610548068,4.289880246192148
2017-08-29,3.193805026272973,2.117454589818932,4.3359317019884545
2017-08-30,3.2281670117403447,2.166113329275354,4.393514806855938
2017-08-31,3.233309636443265,2.1169532094793317,4.2690327164640625
2017-09-01,3.2058698846570626,2.08845845384998,4.356772323254907
2017-09-02,3.2160497772236853,2.1890160851475646,4.257155951016189
2017-09-03,3.2252095919704464,2.1251115426407776,4.29187726600196
2017-09-04,3.2541385739741124,2.1374099963299504,4.373906426708136
2017-09-05,3.264126685743812,2.1787437778881684,4.294922959401105
2017-09-06,3.291641344295102,2.199631444858795,4.406607512209009
2017-09-07,3.2889629360373247,2.142678678383695,4.39250001623175
2017-09-08,3.252954608673841,2.1524726556626392,4.311704700626437
2017-09-09,3.2539790825532076,2.1313369341992483,4.2939342977213455
2017-09-10,3.2536795491053283,2.051299727398696,4.352779018412659
2017-09-11,3.273064276299014,2.153750458571975,4.437991829017314
2017-09-12,3.2736984822585717,2.1086562014072388,4.481879917018453
2017-09-13,3.292231136325678,2.1239278283494154,4.39211235880954
2017-09-14,3.281194542234492,2.222091351152412,4.397188699440231
2017-09-15,3.2376315843490695,2.164422319417705,4.309167268090314
2017-09-16,3.231977186350319,2.1291824058192104,4.223426960209085
2017-09-17,3.2260300400174957,2.0406335934392654,4.322641646422438
2017-09-18,3.2408552940313635,2.024690287438378,4.350265086839829
2017-09-19,3.238101651354456,2.085574320668508,4.426449588033792
2017-09-20,3.2543840990651,2.1899144615303614,4.361956940727218
2017-09-21,3.2422540214571836,2.0733802681405247,4.325729697791233
2017-09-22,3.1986907763299506,2.0665962275826675,4.3211303717547
2017-09-23,3.193954897975064,2.1091203653946744,4.277514838689937
2017-09-24,3.1897577769735106,2.130261485694983,4.276012133500532
2017-09-25,3.2069893799202576,2.114178129943064,4.350756461390264
2017-09-26,3.207167154391789,2.165314584420186,4.351228150134464
2017-09-27,3.226680728298266,2.11957882574407,4.348572429875888
2017-09-28,3.217937887440018,2.1567347201544242,4.330652061237515
2017-09-29,3.1777249675949237,2.083691769998734,4.268416768445184
2017-09-30,3.1760353205318155,2.049121521996582,4.285485989808227
2017-10-01,3.1744394057245215,2.1172662260701207,4.289198951733673
2017-10-02,3.1936388830099864,2.122622098480467,4.207354729411251
2017-10-03,3.195047518399474,2.031911457173628,4.295907182083494
2017-10-04,3.214896899400766,2.1236873910673495,4.318572900355225
2017-10-05,3.205556210153012,2.1221922329091925,4.279121783350125
2017-10-06,3.163758322963401,2.1232242713021123,4.283430374822992
2017-10-07,3.1593994537873824,2.0748985803038438,4.238638171159397
2017-10-08,3.154104753012843,2.0444941515126063,4.213196941720474
2017-10-09,3.168603159055781,2.060604549627245,4.20901998115558
2017-10-10,3.164434152220154,2.056404132469463,4.263412581565325
2017-10-11,3.1779079644526598,2.0034290312539773,4.21274958514301
2017-10-12,3.1615924427168713,2.0420361240941918,4.244115268654348
2017-10-13,3.112398127611586,2.034136740373332,4.252067341126548
2017-10-14,3.1003425664422757,2.0167555460538487,4.183217563920854
2017-10-15,3.087305228915861,1.8620920483783185,4.174079335669442
2017-10-16,3.0942174713647477,2.0420039516119495,4.184716833840933
2017-10-17,3.0828901627778436,1.978354869952286,4.138517337856259
2017-10-18,3.089824218580622,1.9716937400764825,4.1693913231680195
2017-10-19,3.0678612953963285,1.920985012676376,4.140493498223817
2017-10-20,3.014125595836139,1.9287176260841683,4.162067544097837
2017-10-21,2.998751628867844,1.898273892774683,4.051275566143363
2017-10-22,2.9838283164828243,1.8579504168330496,4.077949095629907
2017-10-23,2.990405007355639,1.892988963418708,4.008970926732518
2017-10-24,2.9804419540367553,1.9019350140759885,4.1450497545448375
2017-10-25,2.990474129616324,1.8875209870565046,4.055283832799166
2017-10-26,2.9734296064751002,1.9104581969559093,4.120936385601302
2017-10-27,2.926432724305979,1.8230547833455701,4.066652148078078
2017-10-28,2.9195005900849016,1.8148300918363547,4.038806486692808
2017-10-29,2.9146821778979857,1.8406630031549662,3.992329304425374
2017-10-30,2.932886546746139,1.7889754410484842,3.930520641413126
2017-10-31,2.935962511217913,1.8240353759899635,4.117666781172891
2017-11-01,2.9602221030960925,1.774922661821781,4.04916879365367
2017-11-02,2.958432849688242,1.8979965307648068,4.057610806160849
2017-11-03,2.927488214159119,1.8929745285029442,4.0495119220015265
2017-11-04,2.9370782880850634,1.8438584496385626,4.008921952054053
2017-11-05,2.9490287461025724,1.8068652996449062,3.894871041421717
2017-11-06,2.983955420834461,1.916797254575389,4.089371168397755
2017-11-07,3.0034765147391727,1.822335847923976,4.098532396295514
2017-11-08,3.0435981755594157,1.961310543814579,4.117432528215081
2017-11-09,3.056882215527211,1.9335246932228733,4.1014557593582195
2017-11-10,3.039984414506968,1.9357387266257986,4.17956050766597
2017-11-11,3.0622990474515572,1.9791227237349722,4.221399317708471
2017-11-12,3.0854964158879947,2.0061245248488424,4.202472523361696
2017-11-13,3.1300016335829297,2.060592168841108,4.293963104680682
2017-11-14,3.157336438833317,2.0023567479011515,4.270767491532598
2017-11-15,3.2033632423777956,2.1568200818206953,4.442665119906718
2017-11-16,3.2206240558403327,2.210487177583494,4.3949884814660765
2017-11-17,3.2057419594615224,2.0973763141632533,4.322905841171822
2017-11-18,3.228034432888515,2.186047174815045,4.310660625788973
2017-11-19,3.2492442374925923,2.1734727639697735,4.34644291711485
2017-11-20,3.2898371329096743,2.1481962777262127,4.424267030040487
2017-11-21,3.3114680943412327,2.2333564151470973,4.49889952590522
2017-11-22,3.3500788541214073,2.2207048978011095,4.468893465594561
2017-11-23,3.3584033997445544,2.20477346065439,4.4472964178264265
2017-11-24,3.3332284153406615,2.2395538990675776,4.424344598724015
2017-11-25,3.343971767782689,2.2453700684045472,4.358291442283692
2017-11-26,3.3526037107630313,2.2230631430190657,4.463088637174969
2017-11-27,3.3797611786048307,2.2690220928556664,4.514177363879274
2017-11-28,3.3873367662814027,2.260954511831687,4.412212247438267
2017-11-29,3.411428848372572,2.3562912082808887,4.490988719000643
2017-11-30,3.40501345017546,2.3399249061717264,4.498761319455298
2017-12-01,3.365064159747535,2.1982473817805435,4.438176590188489
2017-12-02,3.3610969142077565,2.345747815207301,4.454701056668243
2017-12-03,3.3552832562849773,2.271927413714921,4.4532502147138855
2017-12-04,3.368383445126809,2.2787888406840584,4.508029873276404
2017-12-05,3.363426815030158,2.2430261517006627,4.482689543372479
2017-12-06,3.375626336596644,2.330687466484007,4.517275466312829
2017-12-07,3.358078805870869,2.2914365246947392,4.453688952654085
2017-12-08,3.307810561360881,2.2148480317776325,4.361954037869133
2017-12-09,3.294396019757306,2.199589784415325,4.327635380284232
2017-12-10,3.280060473224148,2.199345392794989,4.5208317249371435
2017-12-11,3.285614430623841,2.221457919846966,4.4435059275439155
2017-12-12,3.2731108723304225,2.167254307654236,4.373422852695812
2017-12-13,3.278767926217694,2.179794964778168,4.413090195346479
2017-12-14,3.2556368976725127,2.161157911567084,4.325295181936376
2017-12-15,3.2007313076635815,2.219509960274109,4.304964546436151
2017-12-16,3.183673630278357,2.061638219998633,4.285750558954131
2017-12-17,3.1666325215011417,2.0537662761488393,4.25076251503369
2017-12-18,3.1704126856871913,2.0373177699204557,4.315200745973257
2017-12-19,3.1570043249090967,2.073788528308521,4.2053749383817385
2017-12-20,3.162630177689767,2.1199937012529784,4.25768819918754
2017-12-21,3.1402681413784976,1.9649884764787993,4.2069224147567805
2017-12-22,3.0868987404225114,2.055349036264916,4.263589086781746
2017-12-23,3.072178542158825,1.8939131063173984,4.137967006053623
2017-12-24,3.0582101400286366,1.9846739535437867,4.142296390678916
2017-12-25,3.0657857936771307,2.037147109779281,4.2298902147561686
2017-12-26,3.0568273261762084,1.9930602516010236,4.139228982785389
2017-12-27,3.0675558611823983,1.9231284232269605,4.208865583842618
2017-12-28,3.050867528234582,1.9899293940734386,4.117377287547098
2017-12-29,3.0036980719016846,1.9390628688119922,4.106578895362144
2017-12-30,2.995721932355224,1.9008255747371179,4.131063471877186
2017-12-31,2.988954289767402,1.8330239588804824,4.099203951978361
2018-01-01,3.0041481365736,1.891754461000212,4.150631019466963
2018-01-02,3.003124650624656,1.8294340753356684,4.187382999072472
2018-01-03,3.022066031707173,1.9109542027921314,4.142311694053936
2018-01-04,3.013745052529933,1.899225439386112,4.0612261722838054
2018-01-05,2.9750079083052925,1.8646007611997995,4.094771518595241
2018-01-06,2.9755003603305235,1.8614950854725913,4.117846282191674
2018-01-07,2.9771034886113323,1.903301059262424,4.055509697525456
2018-01-08,3.000486032273797,1.8720512200387027,4.228484277062921
2018-01-09,3.007327195776706,1.9158823740966304,4.149810738584544
2018-01-10,3.0337345896565386,2.014662995911652,4.186804094685133
2018-01-11,3.032329603304549,1.8900555160063188,4.094887002244459
2018-01-12,2.999850365372259,1.8133248831431177,4.1294904204724245
2018-01-13,3.0059066402866543,1.9320218121537802,4.15120260126874
2018-01-14,3.0122507285802693,1.961868721003998,4.0766377201080255
2018-01-15,3.0394862017255395,1.9143480059752982,4.086086465761623
2018-01-16,3.049183901127706,1.9446170131065525,4.2305706877184495
2018-01-17,3.0774253342443605,2.011510673213737,4.184065241567168
2018-01-18,3.0767437825846584,1.976617834792341,4.1275389844785595
2018-01-19,3.0438468335115214,1.8842867037586313,4.141125638834281
2018-01-20,3.0483990369461242,1.9676631218086127,4.167869427660157
2018-01-21,3.0521265217828892,1.9440424173815023,4.246144109069421
2018-01-22,3.0756802837101858,1.970802139041778,4.190087968066531
2018-01-23,3.080643168670273,2.013470675253549,4.220718426583134
2018-01-24,3.103196204780227,2.04057096510303,4.248789604335703
2018-01-25,3.0959126813970217,2.0612620662994967,4.2029524814359664
2018-01-26,3.0555973193389327,1.9521792698220948,4.132739360207303
2018-01-27,3.052093668531149,1.9672045492110195,4.1731891192168495
2018-01-28,3.047219421819022,1.9243173495835562,4.124069742225822
2018-01-29,3.0617813260715394,1.9734256411536768,4.181388320963471
2018-01-30,3.057470396668089,1.9769146812833405,4.158444672996101
2018-01-31,3.0706486914316904,2.032830868990239,4.2315106600760055
2018-02-01,3.0539942034992835,1.890526381652616,4.097097991118361
2018-02-02,3.004454917130214,1.8445421766850285,4.050127534283414
2018-02-03,2.992079654641037,1.8351322996075543,4.140536810202558
2018-02-04,2.978783300866102,1.872759895003205,4.101829369124435
2018-02-05,2.9855130849382303,1.8484206592835781,4.036170109443809
2018-02-06,2.974032321056513,1.8646206111183021,3.9964282275553846
2018-02-07,2.980828465186995,1.9140327042322507,4.116507135968432
2018-02-08,2.9586101894828496,1.8272125588917947,4.01659070944919
2018-02-09,2.9043781841875247,1.8190338390593044,4.031224611099997
2018-02-10,2.88828175808902,1.820375181537196,3.9159846949864363
2018-02-11,2.8722166591181892,1.8095209736850753,3.995885635045634
2018-02-12,2.877145719443161,1.7923694241712809,3.979845145279704
2018-02-13,2.8647743387160163,1.751228931756536,3.910393167776324
2018-02-14,2.871583172686857,1.778743035737901,4.02377714365305
2018-02-15,2.850180776328263,1.630233222565508,3.838451453103723
2018-02-16,2.7974944805490423,1.6903159930562128,3.910101887410043
2018-02-17,2.783655921400694,1.5996375802349019,3.911776590302305
2018-02-18,2.770434387763291,1.6183216886100409,3.926110728026138
2018-02-19,2.7787144326343833,1.6307364849418156,3.8460752171103083
2018-02-20,2.770065299416319,1.6239407569684312,3.942644920116232
